ID, unit_helicopter
Discription, ""
Cost, 0
Weight, 0
 124 
 91 
-12, -101, 210, 3
-12, -101, 218, 3
12, -117, 206, 1
12, -117, 226, 1
-12, -29, 210, 3
-12, -29, 218, 3
-12, -37, 54, 1
12, -45, 198, 1
12, -57, 226, 1
12, -69, 198, 1
12, -69, 226, 1
-12, -77, 54, 1
-20, -133, -46, 1
-20, -133, -90, 1
20, -37, 54, 1
20, -77, 54, 1
24, -133, -46, 1
24, -133, -90, 1
279, -133, -61, 2
279, -133, -73, 2
279, -141, -61, 2
279, -141, -73, 2
-281, -133, -61, 2
-281, -133, -73, 2
-281, -141, -61, 2
-281, -141, -73, 2
-32, -21, 42, 1
-32, -93, 42, 1
-36, -117, -110, 1
-36, -117, -26, 1
-4, -101, 210, 3
-4, -101, 218, 3
-4, -117, 206, 1
-4, -117, 226, 1
-4, -29, 210, 3
-4, -29, 218, 3
-4, -45, 198, 1
-4, -57, 226, 1
-4, -69, 198, 1
-4, -69, 226, 1
40, -21, 42, 1
-40, 3, -10, 1
-40, 3, -126, 1
-40, 3, -138, 1
-40, 3, -22, 1
40, -93, 42, 1
44, -117, -110, 1
44, -117, -26, 1
48, 3, -10, 1
48, 3, -126, 1
48, 3, -138, 1
48, 3, -22, 1
-5, -133, -137, 2
-5, -133, 3, 2
-5, -133, -61, 2
-5, -133, -73, 2
-5, -141, -137, 2
-5, -141, 3, 2
-5, -141, -61, 2
-5, -141, -73, 2
-52, -117, -158, 1
-52, -117, 17, 1
-52, -29, -226, 1
-52, 3, -10, 1
-52, 3, -126, 1
-52, 3, -138, 1
-52, 3, -158, 1
-52, 3, 17, 1
-52, 3, -22, 1
-52, -53, -214, 1
-52, -65, -194, 1
-52, -9, -194, 1
-56, 35, -10, 1
-56, 35, -126, 1
-56, 35, -138, 1
-56, 35, -202, 1
-56, 35, -22, 1
-56, 35, 34, 1
-56, 43, -202, 1
-56, 43, 34, 1
60, -117, -158, 1
60, -117, 17, 1
60, -29, -226, 1
60, 3, -10, 1
60, 3, -126, 1
60, 3, -138, 1
60, 3, -158, 1
60, 3, 17, 1
60, 3, -22, 1
60, 35, -10, 1
60, 35, -126, 1
60, 35, -138, 1
60, 35, -202, 1
60, 35, -22, 1
60, 35, 34, 1
60, 43, -202, 1
60, 43, 34, 1
60, -53, -214, 1
60, -65, -194, 1
60, -9, -194, 1
-68, 35, -10, 1
-68, 35, -126, 1
-68, 35, -138, 1
-68, 35, -202, 1
-68, 35, -22, 1
-68, 35, 34, 1
-68, 43, -202, 1
-68, 43, 34, 1
7, -133, -137, 2
7, -133, 3, 2
7, -133, -61, 2
7, -133, -73, 2
7, -141, -137, 2
7, -141, 3, 2
7, -141, -61, 2
7, -141, -73, 2
72, 35, -10, 1
72, 35, -126, 1
72, 35, -138, 1
72, 35, -202, 1
72, 35, -22, 1
72, 35, 34, 1
72, 43, -202, 1
72, 43, 34, 1
 4 ,  66 ,  67 ,  87 ,  86 
 4 ,  80 ,  81 ,  61 ,  60 
 4 ,  81 ,  80 ,  86 ,  87 
 4 ,  60 ,  61 ,  67 ,  66 
 4 ,  6 ,  36 ,  7 ,  14 
 4 ,  15 ,  9 ,  38 ,  11 
 4 ,  9 ,  15 ,  14 ,  7 
 4 ,  11 ,  38 ,  36 ,  6 
 4 ,  67 ,  26 ,  40 ,  87 
 4 ,  81 ,  45 ,  27 ,  61 
 4 ,  45 ,  81 ,  87 ,  40 
 4 ,  61 ,  27 ,  26 ,  67 
 4 ,  26 ,  6 ,  14 ,  40 
 4 ,  45 ,  15 ,  11 ,  27 
 4 ,  15 ,  45 ,  40 ,  14 
 4 ,  27 ,  11 ,  6 ,  26 
 4 ,  2 ,  3 ,  33 ,  32 
 4 ,  38 ,  39 ,  10 ,  9 
